Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,purchase information.Purchase_Category,purchase information.Purchase_Amount,purchase information.Frequency_of_Purchase,purchase information.Purchase_Channel,purchase information.Product_Rating,purchase information.Product_Rating word,purchase information.Return_Rate,purchase information.Return_Rate word,purchase information.Payment_Method,purchase information.Shipping_Preference,purchase information.Discount_Used,purchase information.Time_of_Purchase,purchasing behavior.Brand_Loyalty,purchasing behavior.Time_Spent_on_Product_Research(hours),purchasing behavior.Social_Media_Influence,purchasing behavior.Discount_Sensitivity,purchasing behavior.Engagement_with_Ads,purchasing behavior.Device_Used_for_Shopping,purchasing behavior.Time_to_Decision,Evaluation and satisfaction.Customer_Loyalty_Program_Member,Evaluation and satisfaction.Purchase_Intent,Evaluation and satisfaction.Customer_Satisfaction,Evaluation and satisfaction.Customer_Satisfaction word
40-224-1057,40,Male,Middle,Married,Bachelor's,High,Sabugo,Gardening & Outdoors,241.56,12,Mixed,2,Low,0,No Return,PayPal,Express,TRUE,28/11/2024,3,0,High,Not Sensitive,High,Tablet,2,FALSE,Need-based,5,Neutral 
61-627-1822,39,Male,High,Widowed,Bachelor's,High,Huquan,Home Appliances,437.3,7,Mixed,4,Medium,0,No Return,Cash,No Preference,TRUE,24/07/2024,2,0,High,Somewhat Sensitive,None,Tablet,1,TRUE,Impulsive,7,Satisfied 
89-392-5002,19,Male,High,Single,Bachelor's,High,Xinqiao,Groceries,277.29,4,Mixed,4,Medium,2,High Return,Credit Card,No Preference,TRUE,27/01/2024,1,1,None,Somewhat Sensitive,Low,Smartphone,4,TRUE,Wants-based,8,Satisfied 
71-573-6085,31,Male,Middle,Widowed,Master's,High,Trzemeszno,Electronics,445.93,6,Online,5,High,2,High Return,Debit Card,No Preference,FALSE,15/05/2024,5,2,High,Somewhat Sensitive,High,Smartphone,13,TRUE,Need-based,4,Somewhat Dissatisfied 
91-810-3612,36,Female,Middle,Married,Bachelor's,Middle,Dashkawka,Software & Apps,242.79,6,Mixed,4,Medium,1,Low Return,Other,Express,TRUE,20/01/2024,2,0,High,Somewhat Sensitive,None,Smartphone,7,FALSE,Impulsive,7,Satisfied 
81-054-5343,45,Male,High,Divorced,Bachelor's,Middle,Lianghu,Travel & Leisure Flights,393.09,8,Online,3,Medium,0,No Return,Cash,Standard,FALSE,11/04/2024,5,2,Medium,Somewhat Sensitive,Medium,Tablet,1,TRUE,Planned,3,Dissatisfied 
52-150-4629,23,Male,High,Divorced,Master's,High,Maomiaoji,Groceries,167.61,2,Online,5,High,2,High Return,Other,No Preference,TRUE,10/11/2024,3,1,None,Not Sensitive,Low,Desktop,13,FALSE,Need-based,2,Very Dissatisfied 
48-918-4473,28,Male,Middle,Married,High School,High,Pingtian,Gardening & Outdoors,324.22,2,Store,2,Low,1,Low Return,PayPal,Express,FALSE,18/04/2024,4,0,None,Somewhat Sensitive,Medium,Desktop,14,FALSE,Wants-based,6,Somewhat Satisfied 
06-764-5496,26,Female,High,Single,High School,Middle,Tišina,Mobile Accessories,159.3,11,Mixed,4,Medium,0,No Return,PayPal,Express,FALSE,24/04/2024,5,0,Medium,Somewhat Sensitive,High,Tablet,2,TRUE,Impulsive,6,Somewhat Satisfied 
08-614-6177,32,Female,Middle,Widowed,Master's,Middle,Sungai Raya,Clothing,287.18,7,Store,5,High,0,No Return,Debit Card,No Preference,TRUE,11/03/2024,4,0,None,Not Sensitive,None,Tablet,8,FALSE,Planned,1,Very Dissatisfied 
35-879-0014,34,Male,High,Married,Master's,Middle,Zwedru,Office Supplies,162.24,7,Store,3,Medium,2,High Return,PayPal,Express,FALSE,11/10/2024,5,1,None,Very Sensitive,Low,Smartphone,7,FALSE,Wants-based,6,Somewhat Satisfied 
91-570-2695,50,Female,Middle,Married,High School,Middle,Ţahţā,Arts & Crafts,92.97,6,Store,5,High,0,No Return,Other,Standard,FALSE,15/12/2024,5,0,Medium,Very Sensitive,Low,Desktop,7,TRUE,Impulsive,7,Satisfied 
54-193-3526,24,Male,Middle,Widowed,Bachelor's,Middle,Masaran,Food & Beverages,144.39,12,Store,3,Medium,0,No Return,Cash,Standard,TRUE,11/06/2024,5,2,High,Very Sensitive,Low,Desktop,12,TRUE,Impulsive,4,Somewhat Dissatisfied 
55-237-7991,49,Female,Middle,Widowed,Master's,High,Huangtang,Books,253.37,12,Store,5,High,0,No Return,Credit Card,Express,FALSE,08/05/2024,2,0,None,Very Sensitive,Low,Tablet,6,TRUE,Planned,9,Very Satisfied 
90-569-7391,18,Male,Middle,Single,Bachelor's,Middle,Skoútari,Animal Feed,209.62,12,Mixed,2,Low,0,No Return,Other,Standard,TRUE,12/10/2024,1,1,Medium,Very Sensitive,Medium,Tablet,9,FALSE,Planned,7,Satisfied 
88-395-8741,44,Male,High,Divorced,High School,Middle,Jelat,Baby Products,411.62,6,Mixed,1,Low,2,High Return,PayPal,Express,TRUE,05/10/2024,2,0,Medium,Somewhat Sensitive,Medium,Tablet,12,FALSE,Wants-based,7,Satisfied 
06-638-0433,41,Female,High,Married,High School,Middle,Doibang,Food & Beverages,388.01,2,Online,5,High,1,Low Return,PayPal,Standard,FALSE,19/11/2024,1,1,High,Very Sensitive,None,Tablet,10,TRUE,Wants-based,2,Very Dissatisfied 
84-208-7045,33,Male,High,Divorced,High School,High,Kazimierz Dolny,Health Care,50.78,6,Online,1,Low,1,Low Return,Debit Card,Standard,FALSE,12/01/2024,5,1,Low,Somewhat Sensitive,None,Tablet,9,TRUE,Need-based,8,Satisfied 
71-568-0867,46,Male,High,Single,Bachelor's,High,Margasari,Packages,159.82,2,Store,1,Low,2,High Return,Cash,No Preference,TRUE,09/12/2024,2,1,High,Very Sensitive,Medium,Tablet,10,TRUE,Planned,8,Satisfied 
18-925-1867,23,Male,High,Married,Bachelor's,High,Garça,Travel & Leisure Flights,79.43,3,Store,5,High,2,High Return,PayPal,No Preference,FALSE,15/01/2024,1,0,Medium,Somewhat Sensitive,None,Smartphone,6,FALSE,Wants-based,7,Satisfied 
69-394-1424,35,Female,High,Single,Master's,Middle,Muff,Travel & Leisure Flights,131.36,4,Store,4,Medium,1,Low Return,Debit Card,Express,FALSE,21/11/2024,4,2,None,Somewhat Sensitive,High,Smartphone,3,FALSE,Wants-based,6,Somewhat Satisfied 
91-695-8237,31,Male,Middle,Widowed,High School,High,Kryva Hora,Beauty & Personal Care,299.75,12,Mixed,5,High,0,No Return,Credit Card,No Preference,FALSE,05/07/2024,2,0.3,Low,Very Sensitive,Low,Desktop,7,TRUE,Need-based,4,Somewhat Dissatisfied 
68-458-0904,20,Male,High,Single,Bachelor's,High,Pyra,Animal Feed,319.38,9,Store,1,Low,1,Low Return,PayPal,No Preference,TRUE,15/11/2024,4,0,Low,Not Sensitive,High,Tablet,8,TRUE,Need-based,6,Somewhat Satisfied 
28-862-5550,49,Male,Middle,Married,Bachelor's,High,General Lavalle,Electronics,476.48,8,Online,2,Low,2,High Return,PayPal,Express,FALSE,06/07/2024,5,1,None,Somewhat Sensitive,High,Desktop,3,TRUE,Impulsive,10,Extremely Satisfied 
85-666-7449,26,Male,High,Widowed,Bachelor's,High,Zhongzhang,Gardening & Outdoors,301.01,9,Mixed,1,Low,2,High Return,Other,Express,FALSE,23/08/2024,2,2,High,Not Sensitive,Medium,Smartphone,13,TRUE,Need-based,8,Satisfied 
30-987-7421,36,Male,Middle,Widowed,High School,High,Estacion,Electronics,378.71,5,Online,1,Low,2,High Return,Other,Express,TRUE,30/08/2024,4,2,Medium,Somewhat Sensitive,None,Desktop,14,TRUE,Planned,5,Neutral 
85-467-6564,35,Male,Middle,Widowed,High School,Middle,San Nicolas,Office Supplies,210.9,12,Store,1,Low,1,Low Return,Debit Card,Standard,FALSE,17/08/2024,2,2,None,Somewhat Sensitive,None,Tablet,12,FALSE,Impulsive,1,Very Dissatisfied 
82-692-9306,41,Female,High,Married,High School,Middle,Ropa,Food & Beverages,218.26,4,Mixed,1,Low,0,No Return,Debit Card,Standard,FALSE,27/02/2024,3,2,Low,Very Sensitive,High,Smartphone,12,FALSE,Wants-based,8,Satisfied 
93-093-0556,42,Female,Middle,Single,Master's,Middle,Pan-an,Animal Feed,424.18,5,Mixed,4,Medium,2,High Return,Debit Card,Express,FALSE,14/02/2024,4,1,None,Not Sensitive,Medium,Smartphone,5,TRUE,Need-based,4,Somewhat Dissatisfied 
59-080-5779,50,Male,High,Single,Bachelor's,High,Shu,Luxury Goods,430.75,11,Online,3,Medium,0,No Return,Credit Card,No Preference,TRUE,24/06/2024,1,1,Low,Somewhat Sensitive,High,Tablet,6,FALSE,Planned,8,Satisfied 
64-915-2968,30,Male,High,Divorced,High School,Middle,Týn nad Vltavou,Mobile Accessories,162.95,11,Store,2,Low,1,Low Return,Cash,Express,FALSE,21/07/2024,1,2,High,Very Sensitive,Low,Desktop,14,TRUE,Impulsive,8,Satisfied 
94-495-3402,49,Female,High,Divorced,Master's,High,Mojogajeh,Health Supplements,209.68,2,Online,1,Low,0,No Return,Other,Express,FALSE,30/06/2024,3,1,None,Not Sensitive,Medium,Smartphone,8,TRUE,Impulsive,1,Very Dissatisfied 
84-458-6432,40,Male,Middle,Divorced,Bachelor's,Middle,Mawu,Beauty & Personal Care,97.97,2,Store,5,High,0,No Return,Credit Card,No Preference,TRUE,03/10/2024,5,1,Low,Somewhat Sensitive,None,Desktop,1,FALSE,Planned,10,Extremely Satisfied 
46-452-3822,38,Male,Middle,Single,Bachelor's,Middle,Genting,Books,192.51,9,Mixed,5,High,0,No Return,Credit Card,Standard,TRUE,23/08/2024,2,2,Medium,Very Sensitive,Medium,Smartphone,9,FALSE,Need-based,2,Very Dissatisfied 
54-877-5699,21,Male,High,Married,Master's,High,Madan,Electronics,151.81,8,Online,4,Medium,1,Low Return,Debit Card,No Preference,FALSE,13/01/2024,3,0,Medium,Not Sensitive,None,Tablet,1,FALSE,Planned,10,Extremely Satisfied 
15-146-4456,40,Female,High,Divorced,Master's,High,Hexiangqiao,Furniture,239.28,8,Online,4,Medium,2,High Return,Other,No Preference,FALSE,08/11/2024,1,1,Medium,Somewhat Sensitive,Medium,Tablet,10,TRUE,Impulsive,5,Neutral 
76-620-2994,26,Female,High,Divorced,Master's,Middle,Na Muen,Mobile Accessories,306.17,4,Store,5,High,0,No Return,PayPal,Express,FALSE,29/01/2024,3,1,Medium,Somewhat Sensitive,Medium,Tablet,8,TRUE,Wants-based,6,Somewhat Satisfied 
60-834-3348,32,Female,Middle,Married,Master's,Middle,Gafargaon,Electronics,370.38,11,Store,2,Low,1,Low Return,Other,No Preference,TRUE,04/03/2024,1,1,None,Not Sensitive,High,Desktop,9,TRUE,Wants-based,1,Very Dissatisfied 
77-742-5663,47,Male,Middle,Widowed,High School,High,Qingban,Arts & Crafts,346.58,6,Mixed,1,Low,0,No Return,Other,Express,FALSE,03/06/2024,5,1,High,Somewhat Sensitive,Low,Tablet,7,FALSE,Impulsive,9,Very Satisfied 
05-167-0833,21,Male,Middle,Single,Master's,Middle,Labège,Software & Apps,292.64,5,Store,1,Low,2,High Return,Credit Card,Standard,TRUE,06/12/2024,1,1,None,Somewhat Sensitive,Medium,Tablet,1,FALSE,Wants-based,10,Extremely Satisfied 
86-182-9556,34,Female,High,Widowed,High School,High,Port Elizabeth,Travel & Leisure Flights,102.91,12,Mixed,1,Low,1,Low Return,PayPal,Express,TRUE,26/03/2024,2,1,Medium,Very Sensitive,None,Desktop,13,FALSE,Impulsive,10,Extremely Satisfied 
14-415-2802,29,Female,Middle,Widowed,Master's,High,Sauri,Home Appliances,283.78,4,Mixed,4,Medium,0,No Return,Debit Card,Express,TRUE,09/08/2024,2,1.2,None,Somewhat Sensitive,None,Smartphone,10,FALSE,Need-based,6,Somewhat Satisfied 
49-469-9163,20,Female,Middle,Divorced,Bachelor's,High,Desakolot,Beauty & Personal Care,51.44,2,Store,3,Medium,0,No Return,Other,No Preference,TRUE,17/05/2024,1,2,High,Not Sensitive,High,Tablet,5,FALSE,Planned,1,Very Dissatisfied 
67-937-6624,50,Female,High,Divorced,Bachelor's,Middle,Huambo,Luxury Goods,405.7,12,Online,3,Medium,2,High Return,Credit Card,Standard,TRUE,17/02/2024,1,1,Low,Very Sensitive,Low,Tablet,14,TRUE,Wants-based,10,Extremely Satisfied 
91-761-9492,29,Female,Middle,Divorced,Master's,High,Luoting,Groceries,311.74,11,Mixed,4,Medium,2,High Return,PayPal,Express,TRUE,17/01/2024,1,2,Low,Somewhat Sensitive,Medium,Smartphone,11,FALSE,Impulsive,10,Extremely Satisfied 
19-383-9741,37,Male,Middle,Widowed,High School,Middle,Zarechnyy,Clothing,293.43,9,Store,4,Medium,0,No Return,Cash,Standard,FALSE,05/07/2024,4,1,Medium,Very Sensitive,None,Desktop,7,TRUE,Need-based,5,Neutral 
15-625-4047,39,Female,Middle,Single,Master's,Middle,La Unión,Baby Products,418.51,6,Online,4,Medium,2,High Return,Credit Card,Standard,FALSE,01/05/2024,4,2,Low,Somewhat Sensitive,High,Desktop,3,TRUE,Need-based,2,Very Dissatisfied 
81-820-4735,48,Male,Middle,Divorced,Bachelor's,High,Banjar Medura,Health Care,85.03,9,Store,4,Medium,0,No Return,Credit Card,Express,TRUE,06/10/2024,5,1,Medium,Not Sensitive,High,Smartphone,8,TRUE,Wants-based,9,Very Satisfied 
71-436-6908,47,Male,High,Divorced,Bachelor's,Middle,Arnprior,Mobile Accessories,164.94,4,Store,4,Medium,2,High Return,PayPal,Express,TRUE,18/07/2024,4,2,High,Somewhat Sensitive,Low,Desktop,6,TRUE,Wants-based,2,Very Dissatisfied 
73-145-5784,50,Female,Middle,Divorced,High School,High,Donglu,Groceries,89.32,11,Online,1,Low,1,Low Return,Other,No Preference,TRUE,23/04/2024,1,0.3,Low,Somewhat Sensitive,High,Desktop,12,FALSE,Wants-based,3,Dissatisfied 
44-938-7475,28,Male,High,Single,Bachelor's,High,Tochio-honchō,Clothing,388.26,2,Mixed,1,Low,0,No Return,Credit Card,No Preference,FALSE,02/04/2024,3,1,High,Not Sensitive,None,Smartphone,5,FALSE,Planned,7,Satisfied 
55-279-3045,23,Male,Middle,Single,High School,Middle,Pasadena,Jewelry & Accessories,106.69,5,Online,4,Medium,2,High Return,PayPal,Standard,FALSE,20/09/2024,3,1.3,Medium,Very Sensitive,None,Desktop,14,TRUE,Wants-based,10,Extremely Satisfied 
12-029-9344,32,Male,High,Single,Bachelor's,High,Kihurio,Hotels,61.71,6,Mixed,5,High,2,High Return,Cash,No Preference,FALSE,03/10/2024,2,1,Low,Very Sensitive,Low,Tablet,12,FALSE,Impulsive,7,Satisfied 
25-285-7453,32,Male,High,Single,Bachelor's,Middle,Cluses,Books,411.81,4,Mixed,3,Medium,1,Low Return,Cash,Standard,TRUE,08/04/2024,1,1,High,Somewhat Sensitive,High,Smartphone,1,TRUE,Planned,1,Very Dissatisfied 
47-225-8686,29,Female,High,Widowed,High School,High,Wrząsowice,Luxury Goods,114.93,3,Store,3,Medium,0,No Return,Other,Standard,TRUE,23/08/2024,4,1,High,Somewhat Sensitive,None,Desktop,4,TRUE,Impulsive,4,Somewhat Dissatisfied 
03-991-2098,41,Female,High,Divorced,Bachelor's,Middle,Bor,Jewelry & Accessories,438.42,11,Online,2,Low,0,No Return,Cash,Express,TRUE,10/09/2024,3,2,Medium,Very Sensitive,Low,Tablet,4,FALSE,Planned,4,Somewhat Dissatisfied 
30-735-8744,24,Male,Middle,Divorced,Bachelor's,High,Nawu,Luxury Goods,189.97,2,Store,3,Medium,0,No Return,Credit Card,Standard,TRUE,06/03/2024,2,1,High,Somewhat Sensitive,Medium,Smartphone,8,FALSE,Need-based,3,Dissatisfied 
13-848-5757,32,Male,High,Single,Master's,Middle,Longotea,Health Supplements,227.03,12,Online,2,Low,2,High Return,PayPal,Standard,TRUE,07/07/2024,2,0,High,Very Sensitive,Low,Desktop,2,TRUE,Planned,10,Extremely Satisfied 
21-300-2001,41,Male,Middle,Widowed,High School,Middle,Ḩabīl al Jabr,Home Appliances,278.49,4,Mixed,5,High,1,Low Return,Credit Card,Express,TRUE,08/09/2024,5,0,Low,Somewhat Sensitive,Low,Smartphone,8,TRUE,Need-based,5,Neutral 
38-587-1781,18,Female,Middle,Divorced,Bachelor's,Middle,Gueset,Animal Feed,120.56,5,Online,3,Medium,2,High Return,Debit Card,Express,FALSE,03/06/2024,4,2,None,Not Sensitive,Low,Tablet,7,FALSE,Need-based,7,Satisfied 
66-557-1474,25,Male,Middle,Single,Master's,Middle,Līkak,Gardening & Outdoors,320.94,11,Online,3,Medium,2,High Return,Cash,No Preference,FALSE,08/11/2024,3,2,High,Not Sensitive,None,Smartphone,10,FALSE,Impulsive,10,Extremely Satisfied 
03-422-8710,49,Female,Middle,Divorced,Bachelor's,High,Yuanguping,Jewelry & Accessories,217.72,3,Store,4,Medium,1,Low Return,Debit Card,No Preference,FALSE,16/10/2024,4,2,Medium,Not Sensitive,High,Tablet,14,TRUE,Wants-based,4,Somewhat Dissatisfied 
39-731-8532,39,Male,High,Married,Master's,Middle,Colón,Home Appliances,222.61,3,Online,2,Low,1,Low Return,PayPal,Standard,FALSE,03/07/2024,1,1,Medium,Very Sensitive,None,Desktop,3,TRUE,Need-based,1,Very Dissatisfied 
80-830-3184,47,Female,High,Single,High School,Middle,Lyon,Beauty & Personal Care,102.73,3,Mixed,5,High,2,High Return,Debit Card,Express,FALSE,18/07/2024,4,0.3,None,Not Sensitive,None,Tablet,14,FALSE,Wants-based,5,Neutral 
97-505-8416,43,Female,Middle,Married,Bachelor's,Middle,Chamical,Sports & Outdoors,426.87,2,Store,2,Low,0,No Return,Debit Card,No Preference,FALSE,14/03/2024,4,2,None,Not Sensitive,Medium,Smartphone,3,FALSE,Wants-based,4,Somewhat Dissatisfied 
98-585-4742,38,Female,High,Widowed,High School,High,Ágios Andréas,Jewelry & Accessories,473.28,5,Online,5,High,1,Low Return,Cash,Standard,FALSE,09/12/2024,5,1,Medium,Very Sensitive,None,Smartphone,13,FALSE,Need-based,9,Very Satisfied 
51-302-9537,40,Male,High,Single,Bachelor's,Middle,Cibeusi,Jewelry & Accessories,446.03,9,Store,1,Low,2,High Return,Other,Express,TRUE,26/06/2024,2,2,Low,Somewhat Sensitive,None,Tablet,12,TRUE,Need-based,7,Satisfied 
88-313-2633,33,Female,Middle,Divorced,Master's,Middle,Itsandzéni,Arts & Crafts,287.95,3,Mixed,3,Medium,2,High Return,PayPal,Standard,TRUE,12/11/2024,2,2,None,Very Sensitive,High,Tablet,11,TRUE,Planned,7,Satisfied 
35-907-0586,39,Female,High,Married,Bachelor's,High,Kuafeu,Luxury Goods,132.52,6,Mixed,2,Low,2,High Return,Debit Card,Express,TRUE,20/12/2024,1,0,Medium,Somewhat Sensitive,Low,Smartphone,12,TRUE,Impulsive,10,Extremely Satisfied 
30-522-1574,31,Female,Middle,Divorced,Bachelor's,High,Xincheng,Sports & Outdoors,379.2,7,Online,1,Low,2,High Return,Debit Card,No Preference,TRUE,28/05/2024,5,0,Medium,Very Sensitive,High,Smartphone,7,TRUE,Need-based,2,Very Dissatisfied 
94-692-4313,31,Female,High,Single,Bachelor's,Middle,Péfki,Office Supplies,138.44,4,Mixed,1,Low,1,Low Return,Cash,Express,FALSE,22/02/2024,5,1,None,Very Sensitive,None,Smartphone,1,TRUE,Wants-based,2,Very Dissatisfied 
67-073-5578,27,Female,Middle,Divorced,High School,Middle,São Mateus do Maranhão,Sports & Outdoors,145.98,4,Store,2,Low,2,High Return,Other,No Preference,FALSE,16/09/2024,1,1,Low,Very Sensitive,High,Desktop,1,FALSE,Need-based,5,Neutral 
19-689-4556,50,Male,Middle,Married,High School,Middle,Przeworsk,Software & Apps,405.66,11,Online,2,Low,1,Low Return,Cash,Express,TRUE,27/04/2024,5,1,Medium,Somewhat Sensitive,High,Tablet,11,FALSE,Impulsive,3,Dissatisfied 
53-143-6147,49,Female,High,Divorced,High School,High,Amsterdam Nieuw West,Clothing,419.98,7,Store,4,Medium,0,No Return,PayPal,No Preference,TRUE,28/04/2024,4,0,None,Very Sensitive,Medium,Desktop,14,TRUE,Impulsive,10,Extremely Satisfied 
02-725-7664,43,Female,High,Divorced,High School,Middle,Klishkivtsi,Arts & Crafts,260.14,5,Online,2,Low,1,Low Return,Other,Standard,TRUE,01/09/2024,3,1,None,Somewhat Sensitive,Low,Smartphone,7,TRUE,Need-based,7,Satisfied 
66-949-9895,21,Female,Middle,Widowed,Master's,High,Vendargues,Arts & Crafts,368.91,10,Store,3,Medium,2,High Return,Debit Card,No Preference,FALSE,21/03/2024,1,2,High,Not Sensitive,High,Desktop,7,FALSE,Need-based,10,Extremely Satisfied 
20-648-1010,34,Male,High,Married,High School,Middle,Zilang,Home Appliances,100.32,2,Store,1,Low,0,No Return,Credit Card,Express,FALSE,11/12/2024,5,1,Low,Very Sensitive,Medium,Tablet,8,TRUE,Planned,1,Very Dissatisfied 
79-939-5393,21,Male,High,Married,High School,High,Camalote,Food & Beverages,107.82,7,Mixed,3,Medium,2,High Return,Credit Card,No Preference,FALSE,04/12/2024,5,2,High,Very Sensitive,Low,Smartphone,2,TRUE,Wants-based,10,Extremely Satisfied 
89-249-8369,23,Male,High,Widowed,Bachelor's,High,Julayjilah,Baby Products,83.88,11,Online,2,Low,0,No Return,Other,Express,TRUE,24/02/2024,4,1,Medium,Not Sensitive,Low,Desktop,4,TRUE,Planned,6,Somewhat Satisfied 
85-366-1482,31,Female,Middle,Married,High School,Middle,Badajoz,Travel & Leisure Flights,81.25,9,Online,2,Low,2,High Return,Cash,No Preference,TRUE,24/05/2024,1,1,Low,Very Sensitive,Medium,Desktop,10,TRUE,Planned,8,Satisfied 
34-874-7357,21,Male,High,Widowed,Master's,Middle,Fort Wayne,Home Appliances,125.8,12,Store,4,Medium,0,No Return,PayPal,No Preference,FALSE,18/05/2024,4,2,None,Somewhat Sensitive,High,Desktop,1,TRUE,Planned,8,Satisfied 
11-820-5039,22,Female,Middle,Married,Bachelor's,Middle,Galán,Health Supplements,197.9,11,Mixed,4,Medium,1,Low Return,Debit Card,Standard,TRUE,02/04/2024,2,2,Medium,Not Sensitive,Low,Desktop,5,TRUE,Wants-based,4,Somewhat Dissatisfied 
73-846-1423,38,Male,High,Single,High School,High,Saint Joseph,Travel & Leisure Flights,299.09,8,Store,1,Low,2,High Return,Debit Card,Standard,FALSE,24/06/2024,1,2,High,Very Sensitive,High,Tablet,14,FALSE,Impulsive,7,Satisfied 
90-363-8040,27,Male,High,Divorced,Bachelor's,Middle,"Hospitalet De Llobregat, L'",Travel & Leisure Flights,79.3,10,Online,2,Low,2,High Return,Debit Card,No Preference,FALSE,03/09/2024,3,1,Low,Somewhat Sensitive,High,Smartphone,2,FALSE,Planned,4,Somewhat Dissatisfied 
65-533-1660,18,Male,Middle,Married,Master's,High,Palma De Mallorca,Books,55.73,12,Store,3,Medium,1,Low Return,PayPal,Express,FALSE,19/05/2024,4,0.3,Medium,Not Sensitive,High,Tablet,3,TRUE,Need-based,3,Dissatisfied 
98-376-8787,36,Male,High,Married,Master's,Middle,Pho Duc,Software & Apps,256.44,8,Store,1,Low,1,Low Return,Other,Express,FALSE,04/08/2024,4,2,High,Somewhat Sensitive,Medium,Tablet,3,FALSE,Wants-based,6,Somewhat Satisfied 
18-938-9896,44,Female,Middle,Widowed,High School,High,Łeba,Toys & Games,337.21,12,Online,5,High,0,No Return,Debit Card,Express,TRUE,24/10/2024,1,1,Low,Somewhat Sensitive,None,Smartphone,11,TRUE,Planned,9,Very Satisfied 
93-455-0576,23,Female,Middle,Widowed,Master's,Middle,Novoorsk,Software & Apps,494.97,12,Store,4,Medium,1,Low Return,Debit Card,No Preference,FALSE,16/08/2024,5,2,Low,Not Sensitive,Low,Tablet,7,FALSE,Planned,5,Neutral 
84-637-9188,35,Female,Middle,Divorced,Bachelor's,Middle,Wuyang,Arts & Crafts,238.58,6,Online,2,Low,2,High Return,PayPal,Standard,TRUE,11/06/2024,3,2,Medium,Very Sensitive,Medium,Tablet,8,TRUE,Wants-based,9,Very Satisfied 
81-111-7832,50,Female,High,Widowed,Bachelor's,Middle,Pelasgía,Sports & Outdoors,131.9,8,Mixed,5,High,2,High Return,Credit Card,No Preference,TRUE,01/11/2024,3,0,None,Not Sensitive,Medium,Tablet,4,TRUE,Planned,4,Somewhat Dissatisfied 
77-401-8183,30,Female,High,Divorced,High School,High,Phúc Thọ,Food & Beverages,403.03,12,Mixed,5,High,0,No Return,Other,Standard,TRUE,22/08/2024,1,1,Medium,Somewhat Sensitive,High,Tablet,2,TRUE,Wants-based,1,Very Dissatisfied 
01-484-8220,38,Female,Middle,Married,Bachelor's,Middle,Vsevolozhsk,Health Supplements,338.6,10,Store,3,Medium,1,Low Return,Other,No Preference,FALSE,24/08/2024,1,2,Medium,Somewhat Sensitive,Medium,Desktop,9,FALSE,Planned,3,Dissatisfied 
11-121-0709,42,Male,Middle,Married,Master's,Middle,Kara Suu,Furniture,365.38,11,Online,4,Medium,0,No Return,Cash,Express,FALSE,01/08/2024,1,0,High,Somewhat Sensitive,Medium,Desktop,14,FALSE,Wants-based,9,Very Satisfied 
36-649-0081,24,Male,High,Divorced,Master's,Middle,Beigucheng,Sports & Outdoors,433.99,11,Mixed,2,Low,0,No Return,Credit Card,No Preference,FALSE,09/02/2024,3,1,High,Not Sensitive,None,Desktop,8,FALSE,Need-based,2,Very Dissatisfied 
61-176-8712,27,Female,High,Married,Master's,Middle,Cerro,Health Care,495.95,5,Store,2,Low,1,Low Return,Other,No Preference,FALSE,10/04/2024,4,0,High,Very Sensitive,None,Smartphone,6,FALSE,Planned,7,Satisfied 
75-526-2611,36,Male,High,Widowed,Master's,High,Yamaga,Baby Products,356.22,7,Store,5,High,1,Low Return,Credit Card,Express,FALSE,10/06/2024,2,0,Medium,Very Sensitive,High,Smartphone,6,TRUE,Planned,7,Satisfied 
24-591-4327,35,Male,High,Divorced,High School,High,Nowe Brzesko,Sports & Outdoors,454.36,3,Store,5,High,1,Low Return,Cash,No Preference,TRUE,16/09/2024,4,1,Low,Very Sensitive,Medium,Tablet,12,FALSE,Planned,8,Satisfied 
58-487-8848,38,Male,High,Married,High School,High,Konārak,Software & Apps,486.07,11,Mixed,1,Low,2,High Return,Credit Card,Standard,FALSE,16/01/2024,5,0,Medium,Somewhat Sensitive,None,Tablet,12,FALSE,Planned,6,Somewhat Satisfied 
61-453-3503,34,Female,High,Widowed,High School,High,Qingshandi,Packages,427.86,11,Mixed,3,Medium,0,No Return,Debit Card,Express,TRUE,03/03/2024,4,1,Medium,Not Sensitive,Medium,Desktop,8,TRUE,Need-based,6,Somewhat Satisfied 
